TimeStep,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ
2.050000,1.469131,-0.958841,0.777363,0.381877,-0.502078,-0.617575,0.469776
2.060000,1.468711,-0.958282,0.777055,0.382019,-0.502116,-0.617593,0.469596
2.070000,1.468289,-0.957718,0.776745,0.382163,-0.502154,-0.617611,0.469414
2.080000,1.467862,-0.957150,0.776432,0.382307,-0.502193,-0.617629,0.469231
2.090000,1.467433,-0.956577,0.776117,0.382454,-0.502232,-0.617648,0.469046
2.100000,1.467000,-0.955999,0.775800,0.382601,-0.502271,-0.617666,0.468859
2.110000,1.466563,-0.955417,0.775479,0.382750,-0.502310,-0.617685,0.468671
2.120000,1.466123,-0.954830,0.775157,0.382900,-0.502350,-0.617704,0.468481
2.130000,1.465679,-0.954239,0.774831,0.383051,-0.502390,-0.617723,0.468289
2.140000,1.465232,-0.953643,0.774504,0.383204,-0.502431,-0.617742,0.468095
2.150000,1.464782,-0.953042,0.774173,0.383358,-0.502472,-0.617761,0.467900
2.160000,1.464328,-0.952437,0.773840,0.383513,-0.502513,-0.617780,0.467703
2.170000,1.463870,-0.951827,0.773505,0.383670,-0.502555,-0.617800,0.467504
2.180000,1.463409,-0.951212,0.773167,0.383828,-0.502596,-0.617819,0.467304
2.190000,1.462944,-0.950592,0.772826,0.383987,-0.502639,-0.617839,0.467101
2.200000,1.462476,-0.949968,0.772482,0.384148,-0.502681,-0.617859,0.466897
2.210000,1.462004,-0.949339,0.772137,0.384310,-0.502724,-0.617879,0.466691
2.220000,1.461529,-0.948706,0.771788,0.384473,-0.502767,-0.617899,0.466484
2.230000,1.461050,-0.948067,0.771437,0.384638,-0.502811,-0.617919,0.466274
2.240000,1.460568,-0.947424,0.771083,0.384804,-0.502855,-0.617939,0.466063
2.250000,1.460082,-0.946776,0.770727,0.384971,-0.502899,-0.617960,0.465850
2.260000,1.459593,-0.946124,0.770368,0.385140,-0.502943,-0.617980,0.465635
2.270000,1.459100,-0.945466,0.770006,0.385311,-0.502988,-0.618001,0.465418
2.280000,1.458603,-0.944804,0.769642,0.385482,-0.503033,-0.618022,0.465199
2.290000,1.458103,-0.944137,0.769275,0.385655,-0.503079,-0.618042,0.464979
2.300000,1.457599,-0.943465,0.768906,0.385830,-0.503125,-0.618064,0.464756
2.310000,1.457092,-0.942789,0.768534,0.386006,-0.503171,-0.618085,0.464532
2.320000,1.456581,-0.942107,0.768159,0.386183,-0.503217,-0.618106,0.464306
2.330000,1.456066,-0.941421,0.767782,0.386362,-0.503264,-0.618127,0.464078
2.340000,1.455548,-0.940730,0.767402,0.386542,-0.503311,-0.618149,0.463848
2.350000,1.455026,-0.940034,0.767019,0.386724,-0.503359,-0.618171,0.463616
2.360000,1.454500,-0.939334,0.766634,0.386907,-0.503407,-0.618192,0.463382
2.370000,1.453971,-0.938628,0.766246,0.387091,-0.503455,-0.618214,0.463146
2.380000,1.453438,-0.937918,0.765855,0.387277,-0.503504,-0.618236,0.462908
2.390000,1.452902,-0.937203,0.765461,0.387465,-0.503553,-0.618259,0.462669
2.400000,1.452362,-0.936483,0.765065,0.387654,-0.503602,-0.618281,0.462427
2.410000,1.451818,-0.935758,0.764667,0.387844,-0.503651,-0.618303,0.462183
2.420000,1.451271,-0.935028,0.764265,0.388036,-0.503701,-0.618326,0.461938
2.430000,1.450720,-0.934293,0.763861,0.388229,-0.503752,-0.618348,0.461690
2.440000,1.450165,-0.933553,0.763454,0.388424,-0.503802,-0.618371,0.461440
2.450000,1.449607,-0.932809,0.763045,0.388621,-0.503853,-0.618394,0.461189
2.460000,1.449044,-0.932059,0.762633,0.388819,-0.503905,-0.618417,0.460935
2.470000,1.448479,-0.931305,0.762218,0.389018,-0.503956,-0.618440,0.460679
2.480000,1.447909,-0.930546,0.761800,0.389219,-0.504008,-0.618463,0.460421
2.490000,1.447336,-0.929781,0.761380,0.389421,-0.504061,-0.618486,0.460161
2.500000,1.446759,-0.929012,0.760957,0.389625,-0.504114,-0.618510,0.459899
2.510000,1.446179,-0.928238,0.760531,0.389831,-0.504167,-0.618533,0.459635
2.520000,1.445594,-0.927459,0.760103,0.390038,-0.504220,-0.618557,0.459369
2.530000,1.445006,-0.926675,0.759671,0.390246,-0.504274,-0.618581,0.459101
2.540000,1.444415,-0.925886,0.759237,0.390456,-0.504328,-0.618604,0.458831
2.550000,1.443819,-0.925092,0.758801,0.390668,-0.504383,-0.618628,0.458558
2.560000,1.443220,-0.924294,0.758361,0.390881,-0.504437,-0.618652,0.458284
2.570000,1.442617,-0.923490,0.757919,0.391096,-0.504493,-0.618677,0.458007
2.580000,1.442011,-0.922681,0.757475,0.391312,-0.504548,-0.618701,0.457728
2.590000,1.441400,-0.921867,0.757027,0.391530,-0.504604,-0.618725,0.457447
2.600000,1.440786,-0.921048,0.756577,0.391750,-0.504660,-0.618750,0.457164
2.610000,1.440169,-0.920225,0.756124,0.391971,-0.504717,-0.618774,0.456879
2.620000,1.439547,-0.919396,0.755668,0.392194,-0.504774,-0.618799,0.456591
2.630000,1.438922,-0.918562,0.755209,0.392418,-0.504831,-0.618824,0.456301
2.640000,1.438293,-0.917723,0.754748,0.392644,-0.504889,-0.618848,0.456009
2.650000,1.437660,-0.916880,0.754284,0.392872,-0.504947,-0.618873,0.455715
2.660000,1.437023,-0.916031,0.753817,0.393101,-0.505005,-0.618899,0.455418
2.670000,1.436383,-0.915177,0.753347,0.393332,-0.505064,-0.618924,0.455120
2.680000,1.435739,-0.914318,0.752875,0.393564,-0.505123,-0.618949,0.454819
2.690000,1.435091,-0.913454,0.752400,0.393798,-0.505183,-0.618974,0.454515
2.700000,1.434439,-0.912585,0.751922,0.394034,-0.505243,-0.619000,0.454210
2.710000,1.433784,-0.911711,0.751441,0.394272,-0.505303,-0.619025,0.453902
2.720000,1.433124,-0.910832,0.750958,0.394511,-0.505363,-0.619051,0.453592
2.730000,1.432461,-0.909948,0.750472,0.394751,-0.505424,-0.619076,0.453279
2.740000,1.431794,-0.909059,0.749983,0.394994,-0.505486,-0.619102,0.452964
2.750000,1.431124,-0.908165,0.749491,0.395238,-0.505547,-0.619128,0.452647
2.760000,1.430449,-0.907266,0.748996,0.395484,-0.505609,-0.619154,0.452327
2.770000,1.429771,-0.906362,0.748499,0.395732,-0.505672,-0.619180,0.452005
2.780000,1.429089,-0.905452,0.747999,0.395981,-0.505734,-0.619206,0.451681
2.790000,1.428403,-0.904538,0.747496,0.396232,-0.505797,-0.619232,0.451354
2.800000,1.427714,-0.903618,0.746990,0.396485,-0.505861,-0.619259,0.451025
2.810000,1.427020,-0.902694,0.746482,0.396739,-0.505925,-0.619285,0.450693
2.820000,1.426323,-0.901764,0.745970,0.396995,-0.505989,-0.619311,0.450359
2.830000,1.425622,-0.900830,0.745456,0.397253,-0.506053,-0.619338,0.450023
2.840000,1.424917,-0.899890,0.744939,0.397513,-0.506118,-0.619364,0.449684
2.850000,1.424209,-0.898945,0.744420,0.397774,-0.506183,-0.619391,0.449342
2.860000,1.423496,-0.897995,0.743897,0.398038,-0.506249,-0.619418,0.448998
2.870000,1.422780,-0.897040,0.743372,0.398302,-0.506315,-0.619445,0.448652
2.880000,1.422060,-0.896080,0.742844,0.398569,-0.506381,-0.619471,0.448303
2.890000,1.421336,-0.895115,0.742313,0.398838,-0.506448,-0.619498,0.447952
2.900000,1.420608,-0.894144,0.741779,0.399108,-0.506515,-0.619525,0.447598
2.910000,1.419877,-0.893169,0.741243,0.399380,-0.506583,-0.619552,0.447241
2.920000,1.419141,-0.892188,0.740704,0.399654,-0.506650,-0.619579,0.446882
2.930000,1.418402,-0.891203,0.740161,0.399930,-0.506718,-0.619606,0.446520
2.940000,1.417659,-0.890212,0.739617,0.400207,-0.506787,-0.619634,0.446156
2.950000,1.416912,-0.889216,0.739069,0.400487,-0.506856,-0.619661,0.445789
2.960000,1.416161,-0.888215,0.738518,0.400768,-0.506925,-0.619688,0.445419
2.970000,1.415407,-0.887209,0.737965,0.401051,-0.506995,-0.619716,0.445047
2.980000,1.414648,-0.886198,0.737409,0.401336,-0.507065,-0.619743,0.444672
2.990000,1.413886,-0.885181,0.736850,0.401623,-0.507135,-0.619770,0.444295
3.000000,1.413120,-0.884160,0.736288,0.401911,-0.507206,-0.619798,0.443915
3.010000,1.412350,-0.883133,0.735723,0.402202,-0.507277,-0.619825,0.443532
3.020000,1.411576,-0.882102,0.735156,0.402494,-0.507348,-0.619853,0.443146
3.030000,1.410799,-0.881065,0.734586,0.402789,-0.507420,-0.619881,0.442758
3.040000,1.410017,-0.880023,0.734013,0.403085,-0.507492,-0.619908,0.442367
3.050000,1.409232,-0.878976,0.733437,0.403383,-0.507564,-0.619936,0.441973
3.060000,1.408443,-0.877924,0.732858,0.403683,-0.507637,-0.619963,0.441576
3.070000,1.407650,-0.876866,0.732277,0.403985,-0.507711,-0.619991,0.441177
3.080000,1.406853,-0.875804,0.731692,0.404289,-0.507784,-0.620019,0.440775
3.090000,1.406052,-0.874736,0.731105,0.404594,-0.507858,-0.620047,0.440370
3.100000,1.405248,-0.873664,0.730515,0.404902,-0.507932,-0.620075,0.439962
3.110000,1.404439,-0.872586,0.729922,0.405212,-0.508007,-0.620102,0.439551
3.120000,1.403627,-0.871503,0.729327,0.405523,-0.508082,-0.620130,0.439138
3.130000,1.402811,-0.870415,0.728728,0.405837,-0.508157,-0.620158,0.438722
3.140000,1.401991,-0.869322,0.728127,0.406152,-0.508233,-0.620186,0.438302
3.150000,1.401168,-0.868223,0.727523,0.406470,-0.508309,-0.620214,0.437880
3.160000,1.400340,-0.867120,0.726916,0.406789,-0.508386,-0.620242,0.437455
3.170000,1.399508,-0.866011,0.726306,0.407111,-0.508462,-0.620269,0.437027
3.180000,1.398673,-0.864898,0.725694,0.407434,-0.508540,-0.620297,0.436596
3.190000,1.397834,-0.863779,0.725078,0.407760,-0.508617,-0.620325,0.436162
3.200000,1.396991,-0.862655,0.724460,0.408088,-0.508695,-0.620353,0.435725
3.210000,1.396144,-0.861526,0.723839,0.408417,-0.508773,-0.620381,0.435285
3.220000,1.395293,-0.860391,0.723215,0.408749,-0.508852,-0.620409,0.434842
3.230000,1.394439,-0.859252,0.722589,0.409082,-0.508931,-0.620436,0.434396
3.240000,1.393580,-0.858107,0.721959,0.409418,-0.509010,-0.620464,0.433947
3.250000,1.392718,-0.856958,0.721327,0.409756,-0.509090,-0.620492,0.433495
3.260000,1.391852,-0.855803,0.720692,0.410096,-0.509170,-0.620520,0.433039
3.270000,1.390982,-0.854643,0.720054,0.410437,-0.509250,-0.620548,0.432581
3.280000,1.390108,-0.853478,0.719413,0.410781,-0.509331,-0.620575,0.432119
3.290000,1.389231,-0.852308,0.718769,0.411128,-0.509412,-0.620603,0.431655
3.300000,1.388349,-0.851132,0.718123,0.411476,-0.509493,-0.620631,0.431187
3.310000,1.387464,-0.849952,0.717474,0.411826,-0.509575,-0.620658,0.430716
3.320000,1.386575,-0.848766,0.716822,0.412178,-0.509657,-0.620686,0.430242
3.330000,1.385682,-0.847576,0.716167,0.412533,-0.509739,-0.620713,0.429764
3.340000,1.384785,-0.846380,0.715509,0.412890,-0.509822,-0.620741,0.429284
3.350000,1.383884,-0.845179,0.714848,0.413248,-0.509905,-0.620768,0.428800
3.360000,1.382980,-0.843973,0.714185,0.413609,-0.509989,-0.620796,0.428313
3.370000,1.382071,-0.842762,0.713519,0.413973,-0.510073,-0.620823,0.427822
3.380000,1.381159,-0.841546,0.712850,0.414338,-0.510157,-0.620850,0.427328
3.390000,1.380243,-0.840324,0.712178,0.414705,-0.510241,-0.620877,0.426831
3.400000,1.379323,-0.839098,0.711504,0.415075,-0.510326,-0.620904,0.426331
3.410000,1.378400,-0.837866,0.710826,0.415447,-0.510411,-0.620931,0.425827
3.420000,1.377472,-0.836629,0.710146,0.415821,-0.510497,-0.620958,0.425320
3.430000,1.376541,-0.835388,0.709463,0.416197,-0.510583,-0.620985,0.424809
3.440000,1.375606,-0.834141,0.708777,0.416576,-0.510669,-0.621012,0.424295
3.450000,1.374667,-0.832889,0.708089,0.416956,-0.510755,-0.621039,0.423778
3.460000,1.373724,-0.831632,0.707397,0.417339,-0.510842,-0.621065,0.423257
3.470000,1.372777,-0.830369,0.706703,0.417725,-0.510929,-0.621092,0.422732
3.480000,1.371827,-0.829102,0.706006,0.418112,-0.511017,-0.621118,0.422204
3.490000,1.370872,-0.827830,0.705306,0.418502,-0.511105,-0.621144,0.421673
3.500000,1.369914,-0.826552,0.704604,0.418894,-0.511193,-0.621171,0.421138
3.510000,1.368952,-0.825270,0.703898,0.419288,-0.511281,-0.621197,0.420599
3.520000,1.367986,-0.823982,0.703190,0.419685,-0.511370,-0.621223,0.420057
3.530000,1.367017,-0.822689,0.702479,0.420084,-0.511459,-0.621248,0.419511
3.540000,1.366043,-0.821391,0.701765,0.420485,-0.511549,-0.621274,0.418962
3.550000,1.365066,-0.820088,0.701049,0.420888,-0.511638,-0.621300,0.418409
3.560000,1.364085,-0.818780,0.700329,0.421294,-0.511729,-0.621325,0.417852
3.570000,1.363100,-0.817467,0.699607,0.421702,-0.511819,-0.621350,0.417292
3.580000,1.362112,-0.816149,0.698882,0.422113,-0.511910,-0.621375,0.416727
3.590000,1.361119,-0.814826,0.698154,0.422526,-0.512001,-0.621400,0.416160
3.600000,1.360123,-0.813498,0.697424,0.422941,-0.512092,-0.621425,0.415588
3.610000,1.359123,-0.812164,0.696690,0.423359,-0.512184,-0.621450,0.415012
3.620000,1.358119,-0.810826,0.695954,0.423779,-0.512276,-0.621474,0.414433
3.630000,1.357112,-0.809483,0.695215,0.424201,-0.512368,-0.621498,0.413850
3.640000,1.356101,-0.808134,0.694474,0.424626,-0.512460,-0.621523,0.413263
3.650000,1.355085,-0.806781,0.693729,0.425054,-0.512553,-0.621547,0.412672
3.660000,1.354066,-0.805422,0.692982,0.425483,-0.512646,-0.621570,0.412078
3.670000,1.353044,-0.804058,0.692232,0.425915,-0.512740,-0.621594,0.411479
3.680000,1.352017,-0.802690,0.691479,0.426350,-0.512834,-0.621617,0.410876
3.690000,1.350987,-0.801316,0.690724,0.426787,-0.512928,-0.621640,0.410270
3.700000,1.349953,-0.799937,0.689966,0.427227,-0.513022,-0.621663,0.409659
3.710000,1.348915,-0.798554,0.689205,0.427669,-0.513117,-0.621686,0.409045
3.720000,1.347874,-0.797165,0.688441,0.428113,-0.513212,-0.621708,0.408426
3.730000,1.346828,-0.795771,0.687674,0.428560,-0.513307,-0.621731,0.407803
3.740000,1.345779,-0.794372,0.686905,0.429009,-0.513402,-0.621753,0.407176
3.750000,1.344727,-0.792969,0.686133,0.429461,-0.513498,-0.621774,0.406546
3.760000,1.343670,-0.791560,0.685358,0.429916,-0.513594,-0.621796,0.405910
3.770000,1.342610,-0.790146,0.684580,0.430373,-0.513690,-0.621817,0.405271
3.780000,1.341546,-0.788728,0.683800,0.430833,-0.513787,-0.621838,0.404628
3.790000,1.340478,-0.787304,0.683017,0.431295,-0.513884,-0.621859,0.403980
3.800000,1.339406,-0.785875,0.682231,0.431760,-0.513981,-0.621879,0.403328
3.810000,1.338331,-0.784441,0.681443,0.432227,-0.514078,-0.621900,0.402672
3.820000,1.337252,-0.783003,0.680652,0.432697,-0.514176,-0.621919,0.402011
3.830000,1.336169,-0.781559,0.679858,0.433169,-0.514273,-0.621939,0.401347
3.840000,1.335083,-0.780111,0.679061,0.433644,-0.514372,-0.621958,0.400677
3.850000,1.333993,-0.778657,0.678261,0.434122,-0.514470,-0.621977,0.400004
3.860000,1.332899,-0.777199,0.677459,0.434602,-0.514569,-0.621996,0.399326
3.870000,1.331801,-0.775735,0.676654,0.435085,-0.514667,-0.622014,0.398643
3.880000,1.330700,-0.774267,0.675847,0.435571,-0.514766,-0.622032,0.397957
3.890000,1.329595,-0.772793,0.675036,0.436059,-0.514866,-0.622050,0.397265
3.900000,1.328486,-0.771315,0.674223,0.436550,-0.514965,-0.622067,0.396569
3.910000,1.327374,-0.769832,0.673408,0.437044,-0.515065,-0.622084,0.395869
3.920000,1.326258,-0.768344,0.672589,0.437540,-0.515165,-0.622101,0.395164
3.930000,1.325138,-0.766851,0.671768,0.438039,-0.515265,-0.622117,0.394454
3.940000,1.324015,-0.765353,0.670944,0.438541,-0.515366,-0.622133,0.393740
3.950000,1.322888,-0.763850,0.670118,0.439045,-0.515466,-0.622148,0.393021
3.960000,1.321757,-0.762342,0.669288,0.439552,-0.515567,-0.622163,0.392297
3.970000,1.320622,-0.760830,0.668456,0.440062,-0.515668,-0.622178,0.391569
3.980000,1.319484,-0.759312,0.667622,0.440575,-0.515769,-0.622192,0.390836
3.990000,1.318342,-0.757790,0.666784,0.441090,-0.515871,-0.622206,0.390098
4.000000,1.317197,-0.756263,0.665944,0.441608,-0.515972,-0.622219,0.389355
4.010000,1.316048,-0.754731,0.665102,0.442129,-0.516074,-0.622232,0.388608
4.020000,1.314895,-0.753194,0.664256,0.442653,-0.516176,-0.622245,0.387855
4.030000,1.313739,-0.751652,0.663408,0.443180,-0.516278,-0.622257,0.387098
4.040000,1.312579,-0.750105,0.662558,0.443709,-0.516381,-0.622268,0.386336
4.050000,1.311415,-0.748554,0.661704,0.444241,-0.516483,-0.622279,0.385568
4.060000,1.310248,-0.746997,0.660848,0.444776,-0.516586,-0.622290,0.384796
4.070000,1.309077,-0.745436,0.659990,0.445314,-0.516689,-0.622300,0.384019
4.080000,1.307903,-0.743870,0.659129,0.445855,-0.516792,-0.622310,0.383236
4.090000,1.306724,-0.742299,0.658265,0.446399,-0.516895,-0.622319,0.382449
4.100000,1.305543,-0.740724,0.657398,0.446945,-0.516998,-0.622327,0.381656
4.110000,1.304357,-0.739143,0.656529,0.447495,-0.517102,-0.622335,0.380858
4.120000,1.303168,-0.737558,0.655657,0.448047,-0.517205,-0.622343,0.380055
4.130000,1.301976,-0.735968,0.654782,0.448602,-0.517309,-0.622350,0.379247
4.140000,1.300780,-0.734373,0.653905,0.449160,-0.517413,-0.622356,0.378434
4.150000,1.299580,-0.732774,0.653025,0.449722,-0.517516,-0.622362,0.377615
4.160000,1.298377,-0.731169,0.652143,0.450286,-0.517620,-0.622367,0.376791
4.170000,1.297170,-0.729560,0.651258,0.450853,-0.517725,-0.622372,0.375961
4.180000,1.295960,-0.727946,0.650370,0.451423,-0.517829,-0.622376,0.375126
4.190000,1.294746,-0.726328,0.649480,0.451996,-0.517933,-0.622379,0.374286
4.200000,1.293528,-0.724704,0.648587,0.452571,-0.518037,-0.622382,0.373440
4.210000,1.292307,-0.723076,0.647692,0.453150,-0.518142,-0.622384,0.372589
4.220000,1.291083,-0.721444,0.646794,0.453732,-0.518247,-0.622385,0.371732
4.230000,1.289854,-0.719806,0.645893,0.454317,-0.518351,-0.622386,0.370869
4.240000,1.288623,-0.718164,0.644990,0.454905,-0.518456,-0.622386,0.370001
4.250000,1.287388,-0.716517,0.644084,0.455496,-0.518560,-0.622385,0.369127
4.260000,1.286149,-0.714865,0.643176,0.456091,-0.518665,-0.622384,0.368248
4.270000,1.284907,-0.713209,0.642265,0.456688,-0.518770,-0.622382,0.367362
4.280000,1.283661,-0.711548,0.641351,0.457288,-0.518875,-0.622379,0.366471
4.290000,1.282412,-0.709882,0.640435,0.457891,-0.518980,-0.622375,0.365574
4.300000,1.281159,-0.708212,0.639517,0.458498,-0.519085,-0.622371,0.364672
4.310000,1.279903,-0.706537,0.638595,0.459107,-0.519189,-0.622366,0.363763
4.320000,1.278643,-0.704858,0.637672,0.459720,-0.519294,-0.622360,0.362849
4.330000,1.277380,-0.703173,0.636745,0.460336,-0.519399,-0.622353,0.361928
4.340000,1.276113,-0.701484,0.635816,0.460955,-0.519504,-0.622345,0.361002
4.350000,1.274843,-0.699791,0.634885,0.461577,-0.519609,-0.622337,0.360069
4.360000,1.273570,-0.698093,0.633951,0.462202,-0.519714,-0.622328,0.359130
4.370000,1.272293,-0.696390,0.633015,0.462831,-0.519819,-0.622318,0.358185
4.380000,1.271012,-0.694683,0.632076,0.463463,-0.519923,-0.622307,0.357235
4.390000,1.269728,-0.692971,0.631134,0.464097,-0.520028,-0.622295,0.356277
4.400000,1.268441,-0.691254,0.630190,0.464735,-0.520132,-0.622282,0.355314
4.410000,1.267150,-0.689533,0.629243,0.465377,-0.520237,-0.622269,0.354344
4.420000,1.265856,-0.687808,0.628294,0.466021,-0.520341,-0.622254,0.353368
4.430000,1.264558,-0.686078,0.627343,0.466669,-0.520446,-0.622238,0.352386
4.440000,1.263257,-0.684343,0.626389,0.467320,-0.520550,-0.622222,0.351397
4.450000,1.261953,-0.682604,0.625432,0.467974,-0.520654,-0.622204,0.350401
4.460000,1.260645,-0.680860,0.624473,0.468632,-0.520758,-0.622186,0.349399
4.470000,1.259334,-0.679112,0.623511,0.469293,-0.520862,-0.622166,0.348391
4.480000,1.258019,-0.677359,0.622547,0.469957,-0.520966,-0.622146,0.347376
4.490000,1.256701,-0.675602,0.621581,0.470624,-0.521069,-0.622124,0.346354
4.500000,1.255380,-0.673840,0.620612,0.471295,-0.521173,-0.622101,0.345326
4.510000,1.254055,-0.672074,0.619641,0.471969,-0.521276,-0.622078,0.344291
4.520000,1.252727,-0.670303,0.618667,0.472647,-0.521379,-0.622053,0.343249
4.530000,1.251396,-0.668528,0.617690,0.473327,-0.521482,-0.622027,0.342200
4.540000,1.250061,-0.666748,0.616712,0.474011,-0.521584,-0.621999,0.341145
4.550000,1.248723,-0.664964,0.615730,0.474699,-0.521687,-0.621971,0.340082
4.560000,1.247382,-0.663176,0.614747,0.475390,-0.521789,-0.621942,0.339012
4.570000,1.246037,-0.661383,0.613761,0.476084,-0.521891,-0.621911,0.337936
4.580000,1.244689,-0.659585,0.612772,0.476782,-0.521993,-0.621879,0.336852
4.590000,1.243338,-0.657784,0.611781,0.477483,-0.522094,-0.621846,0.335762
4.600000,1.241983,-0.655978,0.610788,0.478187,-0.522195,-0.621811,0.334664
4.610000,1.240625,-0.654167,0.609792,0.478895,-0.522296,-0.621775,0.333559
4.620000,1.239264,-0.652352,0.608794,0.479607,-0.522397,-0.621738,0.332446
4.630000,1.237900,-0.650533,0.607793,0.480321,-0.522497,-0.621700,0.331327
4.640000,1.236532,-0.648709,0.606790,0.481040,-0.522597,-0.621660,0.330200
4.650000,1.235161,-0.646881,0.605785,0.481761,-0.522696,-0.621619,0.329065
4.660000,1.233787,-0.645049,0.604777,0.482487,-0.522796,-0.621577,0.327924
4.670000,1.232409,-0.643212,0.603767,0.483215,-0.522894,-0.621533,0.326774
4.680000,1.231029,-0.641371,0.602754,0.483947,-0.522993,-0.621487,0.325617
4.690000,1.229645,-0.639526,0.601739,0.484683,-0.523091,-0.621441,0.324453
4.700000,1.228258,-0.637677,0.600722,0.485422,-0.523189,-0.621392,0.323281
4.710000,1.226867,-0.635823,0.599703,0.486165,-0.523286,-0.621343,0.322101
4.720000,1.225474,-0.633965,0.598681,0.486911,-0.523382,-0.621291,0.320913
4.730000,1.224077,-0.632102,0.597656,0.487661,-0.523479,-0.621239,0.319717
4.740000,1.222677,-0.630236,0.596630,0.488414,-0.523575,-0.621184,0.318514
4.750000,1.221274,-0.628365,0.595601,0.489171,-0.523670,-0.621128,0.317303
4.760000,1.219867,-0.626490,0.594569,0.489932,-0.523765,-0.621070,0.316083
4.770000,1.218458,-0.624611,0.593536,0.490696,-0.523859,-0.621011,0.314856
4.780000,1.217045,-0.622727,0.592500,0.491464,-0.523953,-0.620950,0.313621
4.790000,1.215630,-0.620839,0.591462,0.492235,-0.524046,-0.620888,0.312377
4.800000,1.214211,-0.618947,0.590421,0.493010,-0.524139,-0.620823,0.311125
4.810000,1.212789,-0.617051,0.589378,0.493788,-0.524231,-0.620757,0.309865
4.820000,1.211363,-0.615151,0.588333,0.494570,-0.524322,-0.620689,0.308597
4.830000,1.209935,-0.613247,0.587286,0.495356,-0.524413,-0.620619,0.307320
4.840000,1.208504,-0.611338,0.586236,0.496145,-0.524503,-0.620548,0.306035
4.850000,1.207069,-0.609426,0.585184,0.496938,-0.524592,-0.620474,0.304741
4.860000,1.205632,-0.607509,0.584130,0.497734,-0.524681,-0.620399,0.303439
4.870000,1.204191,-0.605588,0.583073,0.498535,-0.524769,-0.620322,0.302128
4.880000,1.202747,-0.603663,0.582015,0.499338,-0.524857,-0.620242,0.300809
4.890000,1.201300,-0.601734,0.580954,0.500146,-0.524943,-0.620161,0.299481
4.900000,1.199850,-0.599801,0.579890,0.500957,-0.525029,-0.620078,0.298144
4.910000,1.198397,-0.597863,0.578825,0.501772,-0.525114,-0.619993,0.296798
4.920000,1.196941,-0.595922,0.577757,0.502591,-0.525199,-0.619905,0.295443
4.930000,1.195482,-0.593977,0.576687,0.503413,-0.525282,-0.619816,0.294079
4.940000,1.194020,-0.592027,0.575615,0.504239,-0.525365,-0.619724,0.292707
4.950000,1.192555,-0.590074,0.574541,0.505068,-0.525446,-0.619631,0.291325
4.960000,1.191087,-0.588116,0.573464,0.505902,-0.525527,-0.619535,0.289934
4.970000,1.189616,-0.586155,0.572385,0.506739,-0.525607,-0.619436,0.288534
4.980000,1.188142,-0.584190,0.571304,0.507579,-0.525686,-0.619336,0.287124
4.990000,1.186665,-0.582220,0.570221,0.508424,-0.525764,-0.619233,0.285705
5.000000,1.185185,-0.580247,0.569136,0.509272,-0.525841,-0.619128,0.284277
5.010000,1.183702,-0.578270,0.568048,0.510124,-0.525917,-0.619021,0.282840
5.020000,1.182216,-0.576288,0.566959,0.510979,-0.525992,-0.618911,0.281392
5.030000,1.180727,-0.574303,0.565867,0.511839,-0.526066,-0.618798,0.279936
5.040000,1.179236,-0.572314,0.564773,0.512702,-0.526139,-0.618684,0.278469
5.050000,1.177741,-0.570321,0.563677,0.513568,-0.526211,-0.618566,0.276993
5.060000,1.176243,-0.568324,0.562578,0.514439,-0.526282,-0.618446,0.275507
5.070000,1.174743,-0.566324,0.561478,0.515313,-0.526351,-0.618324,0.274011
5.080000,1.173239,-0.564319,0.560375,0.516191,-0.526419,-0.618199,0.272506
5.090000,1.171733,-0.562311,0.559271,0.517073,-0.526486,-0.618071,0.270990
5.100000,1.170224,-0.560298,0.558164,0.517958,-0.526552,-0.617941,0.269464
5.110000,1.168712,-0.558282,0.557055,0.518848,-0.526617,-0.617807,0.267928
5.120000,1.167197,-0.556262,0.555944,0.519741,-0.526680,-0.617671,0.266382
5.130000,1.165679,-0.554238,0.554831,0.520637,-0.526742,-0.617533,0.264826
5.140000,1.164158,-0.552211,0.553716,0.521538,-0.526803,-0.617391,0.263259
5.150000,1.162635,-0.550180,0.552599,0.522442,-0.526862,-0.617246,0.261682
5.160000,1.161108,-0.548145,0.551479,0.523350,-0.526920,-0.617099,0.260095
5.170000,1.159579,-0.546106,0.550358,0.524261,-0.526976,-0.616948,0.258497
5.180000,1.158047,-0.544063,0.549235,0.525177,-0.527031,-0.616795,0.256888
5.190000,1.156513,-0.542017,0.548109,0.526096,-0.527085,-0.616638,0.255269
5.200000,1.154975,-0.539967,0.546982,0.527019,-0.527137,-0.616478,0.253639
5.210000,1.153435,-0.537913,0.545852,0.527945,-0.527187,-0.616315,0.251998
5.220000,1.151892,-0.535856,0.544721,0.528876,-0.527236,-0.616149,0.250346
5.230000,1.150346,-0.533794,0.543587,0.529810,-0.527283,-0.615980,0.248684
5.240000,1.148797,-0.531730,0.542451,0.530748,-0.527328,-0.615807,0.247010
5.250000,1.147246,-0.529661,0.541314,0.531689,-0.527372,-0.615631,0.245325
5.260000,1.145692,-0.527589,0.540174,0.532634,-0.527414,-0.615451,0.243629
5.270000,1.144135,-0.525513,0.539032,0.533583,-0.527454,-0.615268,0.241922
5.280000,1.142576,-0.523434,0.537889,0.534536,-0.527493,-0.615082,0.240203
